4420,442090,44209099,2016,Brasil (Repblica Federativa del),11,6,0,8,25,0,0,0,0,17,102,2
4420,442090,44209099,2016,Filipinas (Repblica de),138,0,40,27,209,91,356,0,15,41,2,15
4420,442090,44209099,2016,Polonia (Repblica Popular de),0,24,19,120,180,0,0,6,0,0,0,0
4420,442090,44209099,2016,Portugal,0,12,270,0,0,20,0,0,0,328,6,0
4420,442090,44209099,2016,Rusia antes U.R.S.S.,359,0,0,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,El Salvador (Repblica de ),0,"2,772","4,948","2,180","1,400","1,511","4,345",480,"1,524",0,0,0
4420,442090,44209099,2016,Repblica de Serbia,0,0,0,0,0,0,0,0,4,0,0,0
4420,442090,44209099,2016,Eslovenia,0,0,0,0,24,0,0,0,0,0,0,0
4420,442090,44209099,2016,Jordania (Reino Hachemita de),0,0,25,0,0,8,0,0,0,0,0,0
4420,442090,44209099,2016,Japon,4,0,0,3,0,0,0,0,0,0,2,0
4420,442090,44209099,2016,Sudafrica (Repblica de),0,0,0,0,0,1,0,0,0,0,0,0
4420,442090,44209099,2016,Paises Bajos (Reino de Los),4,0,0,0,0,27,0,0,0,0,0,0
4420,442090,44209099,2016,Venezuela (Repblica de),0,0,0,0,45,0,0,0,0,0,0,0
4420,442090,44209099,2016,Israel (Estado de),4,0,0,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Corea del Sur,0,0,0,0,0,25,0,0,0,0,0,0
4420,442090,44209099,2016,Republica Democrtica Popular Laos,15,0,0,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Luxemburgo (gran Ducado),0,0,0,0,0,5,0,0,0,0,0,0
4420,442090,44209099,2016,Monaco,0,0,30,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,"Myanmar, Unin de",0,2,0,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Mauricio (Estado de),0,0,0,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Malasia  (Federacin de),0,5,0,1,0,0,80,0,0,0,93,0
4420,442090,44209099,2016,Pakistan (Repblica Islamica de),0,0,0,935,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Panama (Repblica de),0,0,0,0,0,0,0,16,0,0,0,0
4420,442090,44209099,2016,Peru (Repblica del),0,0,0,0,0,0,0,2,0,0,0,0
4420,442090,44209099,2016,Chile(Repblica de ),0,0,0,0,0,0,0,57,0,18,0,0
4420,442090,44209099,2016,Emiratos  Arabes Unidos,0,0,0,0,0,0,0,0,0,0,1,0
4420,442090,44209099,2016,"Belgica, (Reino de)",0,0,6,0,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Colombia (Repblica de),0,1,52,0,0,0,0,0,0,0,350,0
4420,442090,44209099,2016,Costa Rica (Repblica de),0,0,362,0,0,0,112,0,0,0,0,0
4420,442090,44209099,2016,Repblica Checa,0,0,0,0,0,0,1,0,0,5,0,0
4420,442090,44209099,2016,Dinamarca (Reino de),0,0,6,0,0,0,53,12,0,0,0,0
4420,442090,44209099,2016,Republica Dominicana,0,0,0,0,0,0,0,0,94,0,0,0
4420,442090,44209099,2016,Reino Unido de la Gran Bretaa e Irlanda d,0,0,0,0,0,0,0,40,6,5,10,0
4420,442090,44209099,2016,Guatemala (Repblica de),0,0,0,0,20,0,0,0,0,0,0,0
4420,442090,44209099,2016,Hong Kong (Teritorio de ),0,1,0,0,205,18,0,0,5,2,2,0
4420,442090,44209099,2016,Croacia,0,0,0,4,0,0,0,0,0,0,0,0
4420,442090,44209099,2016,Hungria (Repblica de ),0,0,0,0,0,0,0,0,25,0,0,0
4407,440710,44071002,2011,Total,"157,733","200,044","101,216","94,401","149,861","91,513","97,137","134,318","127,580","508,616","127,850","106,912"
4407,440710,44071002,2011,Estados Unidos de America,"120,827","107,955","57,719","55,274","61,807","69,587","52,837","83,681","89,780","64,910","66,381","60,742"
4407,440710,44071002,2011,Chile(Repblica de ),"27,845","81,299","33,561","28,281","76,673","9,917","33,759","35,740","27,396","432,677","43,492","34,828"
4407,440710,44071002,2011,Canada,"6,709","9,493","6,316","8,212","8,727","8,260","7,360","9,074","7,756","7,194","8,850","7,232"
4407,440710,44071002,2011,Brasil (Repblica Federativa del),"1,654","1,152","3,618","2,616","2,653","3,506","2,709","5,727","2,319","3,546","8,130","3,503"
4407,440710,44071002,2011,Uruguay (Repblica Oriental del),696,142,0,0,0,201,299,94,240,281,910,606
4407,440710,44071002,2011,"Argentina, Repblica",0,0,0,0,0,0,40,0,0,0,0,0
4407,440710,44071002,2011,Bolivia (Repblica de),0,0,0,9,0,0,89,0,87,0,84,0
4407,440710,44071002,2011,China (Repblica Popular de),0,0,0,0,0,0,0,0,0,6,0,0
4407,440710,44071002,2011,Alemania (Repblica Federal de),0,0,0,6,0,0,0,0,0,0,0,0
4407,440710,44071002,2011,Indonesia (Repblica de),0,0,0,0,0,0,1,0,0,0,0,0
4407,440710,44071002,2011,Portugal,0,0,0,0,0,39,40,0,0,0,0,0
4412,441299,44129901,2015,Total,"192,087","192,173","317,190","164,389","116,745","160,691","154,342","303,846","130,730","326,165","353,517","142,132"
4412,441299,44129901,2015,Estados Unidos de America,"9,206","4,943","13,127","19,764","22,418","20,636","18,338","10,844","5,618","5,932","5,535","56,874"
4412,441299,44129901,2015,Malasia  (Federacin de),"78,528","62,016","77,184","123,984","31,656","110,016",0,"209,552","47,952","191,184","208,632","31,968"
4412,441299,44129901,2015,China (Repblica Popular de),"104,353","125,213","226,779","13,000","58,300","29,828","136,004","83,450","77,160","124,307","136,770","53,290"
4412,441299,44129901,2015,Espaa (Reino de),0,0,0,0,0,210,0,0,0,12,0,0
4412,441299,44129901,2015,Italia,0,0,100,0,0,0,0,0,0,0,0,0
4412,441299,44129901,2015,Canada,0,0,0,"7,641","4,371",0,0,0,0,"4,730","2,580",0
4408,440810,44081001,2017,Total,"4,078","3,992","7,096","3,746","3,481","4,408","3,771","11,428","2,630","3,411","19,665","5,500"
4408,440810,44081001,2017,Estados Unidos de America,"2,415","1,716","4,344","1,429","1,293","1,081","1,216","6,544","1,420","1,192","11,427","2,043"
4408,440810,44081001,2017,Brasil (Repblica Federativa del),269,258,0,464,540,363,238,186,0,473,325,"1,763"
4408,440810,44081001,2017,Chile(Repblica de ),"1,362","1,975","2,717","1,780","1,637","2,847","2,289","1,562","1,179","1,719","1,489","1,642"
4408,440810,44081001,2017,China (Repblica Popular de),30,40,14,32,0,25,25,10,26,0,815,43
4408,440810,44081001,2017,Espaa (Reino de),0,1,1,37,7,3,1,"3,122",1,25,"5,603",4
4408,440810,44081001,2017,Canada,0,0,19,1,0,19,0,0,0,0,0,3
4408,440810,44081001,2017,Alemania (Repblica Federal de),0,0,0,0,0,0,0,0,0,0,3,0
4408,440810,44081001,2017,Francia,0,0,0,0,0,0,0,0,0,0,1,0
4408,440810,44081001,2017,Reino Unido de la Gran Bretaa e Irlanda d,0,0,0,0,0,0,0,0,0,0,0,0
4408,440810,44081001,2017,Portugal,0,0,0,0,0,0,0,0,0,0,0,0
4408,440810,44081001,2017,Rusia antes U.R.S.S.,0,0,0,0,0,64,0,0,0,0,0,0
4408,440810,44081001,2017,Eslovenia,0,0,0,0,1,0,0,0,0,0,0,0
4412,441294,44129401,2011,Total,"663,835","1,182,491","734,517","954,351","1,262,823","847,137","1,107,699","989,834","575,828","413,177","792,181","628,022"
4412,441294,44129401,2011,China (Repblica Popular de),"517,932","929,476","504,370","572,599","1,010,824","761,576","815,594","643,389","287,383","362,645","585,015","499,995"
4412,441294,44129401,2011,Indonesia (Repblica de),"103,159","242,559","211,318","362,704","230,154","74,883","267,914","325,896","266,289","50,486","207,165","104,671"
4412,441294,44129401,2011,Peru (Repblica del),"41,709","10,455","18,828","14,089","10,345","2,651","24,190",0,0,0,0,"22,154"
4412,441294,44129401,2011,Espaa (Reino de),0,0,0,"4,957","11,500",0,0,0,"22,155",0,0,"1,201"
4412,441294,44129401,2011,Estados Unidos de America,"1,035",0,0,0,0,"8,000",0,"20,549",0,45,0,0
4412,441294,44129401,2011,Ecuador (Repblica de),0,0,0,0,0,26,0,0,0,0,0,0
4407,440729,44072903,2003,Total,837,"1,887",355,470,824,"1,141",763,"1,267",740,639,473,796
4407,440729,44072903,2003,Peru (Repblica del),181,355,191,83,173,388,404,409,333,278,271,317
4407,440729,44072903,2003,Bolivia (Repblica de),540,892,30,190,334,465,163,496,255,234,0,265
4407,440729,44072903,2003,Guatemala (Repblica de),29,108,53,71,76,70,111,138,91,101,63,170
4407,440729,44072903,2003,Belice,47,62,50,0,65,41,80,41,61,0,54,44
4407,440729,44072903,2003,Estados Unidos de America,0,0,0,0,7,0,1,0,0,0,0,0
4407,440729,44072903,2003,Nicaragua (Repblica de),0,0,31,0,0,0,0,0,0,26,0,0
4407,440729,44072903,2003,Brasil (Repblica Federativa del),40,470,0,126,169,177,0,183,0,0,85,0
4407,440729,44072903,2003,Canada,0,0,0,0,0,0,4,0,0,0,0,0
4407,440721,44072199,2005,Total,0,0,0,0,0,0,0,0,0,0,0,0
4407,440710,44071001,2013,Total,"11,836","6,204","11,610","9,981","15,571","400,725","11,768","9,029","12,710","18,035","9,661","14,135"
4407,440710,44071001,2013,Estados Unidos de America,"10,601","5,393","8,891","8,995","14,694","399,974","9,777","8,321","11,174","16,185","8,872","13,175"
4407,440710,44071001,2013,Canada,"1,235",810,"2,718",986,873,750,"1,989",708,"1,536","1,849",788,957
4407,440710,44071001,2013,Nueva Zelandia,0,0,0,0,0,0,0,0,0,0,0,2
4407,440710,44071001,2013,Alemania (Repblica Federal de),0,0,0,0,3,0,0,0,0,0,0,0
4421,442190,44219002,2010,Total,8,"1,302","6,380","6,865","1,258","4,845","7,715","5,444","6,337","9,825","4,852","12,638"
4421,442190,44219002,2010,Italia,0,0,0,0,0,0,"3,103","1,937","5,738","4,990","2,752","4,589"
4421,442190,44219002,2010,Portugal,0,825,"6,200","4,200","1,105","4,761","4,590","3,340",528,"1,236","1,806","2,669"
4421,442190,44219002,2010,Estados Unidos de America,0,24,162,"2,659",150,22,21,30,38,"2,495",22,"5,355"
4421,442190,44219002,2010,Indonesia (Repblica de),0,0,13,0,0,11,0,5,10,1,15,20
4421,442190,44219002,2010,China (Repblica Popular de),8,0,4,4,2,9,0,7,11,2,4,4
4421,442190,44219002,2010,Espaa (Reino de),0,0,0,0,0,40,0,0,0,0,6,0
4421,442190,44219002,2010,Francia,0,0,0,1,0,0,0,0,1,0,0,0
4421,442190,44219002,2010,Austria (Repblica de),0,0,0,0,0,0,0,0,10,0,0,0
4421,442190,44219002,2010,Canada,0,452,0,0,0,0,0,123,0,0,246,0
4421,442190,44219002,2010,Suecia (Reino de),0,0,0,0,0,0,0,0,0,"1,100",0,0
4412,441299,44129901,2003,Total,0,0,0,0,0,0,0,0,0,0,0,0
4418,441860,44186001,2016,Total,"4,773","80,427","30,428","13,998","148,957","33,271","379,810","462,004","18,250","257,067","332,593","589,374"
4418,441860,44186001,2016,Austria (Repblica de),0,"77,116","3,822",0,"118,457","1,922","378,987","462,004",0,"255,621","314,503","589,224"
4418,441860,44186001,2016,Estados Unidos de America,"4,773",0,"22,500","2,768","30,500",267,823,0,173,864,0,150
4418,441860,44186001,2016,Canada,0,"3,311",0,"11,230",0,18,0,0,0,0,0,0
4418,441860,44186001,2016,China (Repblica Popular de),0,0,0,0,0,28,0,0,"18,076",582,0,0
4418,441860,44186001,2016,Alemania (Repblica Federal de),0,0,"4,084",0,0,0,0,0,0,0,0,0
4418,441860,44186001,2016,Repblica Eslovaca,0,0,0,0,0,"31,035",0,0,0,0,"18,090",0
4418,441860,44186001,2016,Eslovenia,0,0,22,0,0,0,0,0,0,0,0,0
4412,441294,44129401,2007,Total,0,0,0,0,0,0,"728,666","502,173","839,293","714,858","637,947","543,006"
4412,441294,44129401,2007,China (Repblica Popular de),0,0,0,0,0,0,"438,770","418,404","512,032","352,297","317,205","434,833"
4412,441294,44129401,2007,Indonesia (Repblica de),0,0,0,0,0,0,"39,797","18,481","104,950","146,825","63,935","100,380"
4412,441294,44129401,2007,Peru (Repblica del),0,0,0,0,0,0,"51,510","15,924","10,761","59,299","44,997","3,832"
4412,441294,44129401,2007,Estados Unidos de America,0,0,0,0,0,0,"42,509","25,987","6,195","22,463","6,642","3,961"
4412,441294,44129401,2007,Paraguay (Repblica del),0,0,0,0,0,0,0,0,"54,000","27,000","67,500",0
4412,441294,44129401,2007,Malasia  (Federacin de),0,0,0,0,0,0,0,0,0,"106,974","53,487",0
4412,441294,44129401,2007,Costa Rica (Repblica de),0,0,0,0,0,0,0,"23,375",0,0,0,0
4412,441294,44129401,2007,Chile(Repblica de ),0,0,0,0,0,0,"156,080",0,"151,355",0,"84,180",0
4407,440799,44079904,2014,Total,0,0,0,0,0,0,0,0,0,0,0,0
4407,440721,44072199,2013,Total,0,0,0,0,0,0,0,0,0,0,0,0
4407,440721,44072199,2013,Ecuador (Repblica de),0,0,0,0,0,0,0,0,0,0,0,0
4407,440721,44072199,2013,Fidji (islas),0,0,0,0,0,0,0,0,0,0,0,0
4407,440721,44072199,2013,Indonesia (Repblica de),0,0,0,0,0,0,0,0,0,0,0,0
4407,440729,44072903,2015,Total,142,167,46,272,305,420,358,85,300,197,133,215
4407,440729,44072903,2015,Costa de Marfil,142,130,46,272,305,351,358,85,300,178,124,215
4407,440729,44072903,2015,Ghana (Repblica de),0,36,0,0,0,19,0,0,0,19,0,0
4407,440729,44072903,2015,Peru (Repblica del),0,0,0,0,0,49,0,0,0,0,7,0
4407,440729,44072903,2015,Estados Unidos de America,0,0,0,0,0,0,0,0,0,0,1,0
4421,442190,44219002,2006,Total,"4,565","2,919","8,855","3,342","10,306","9,077","7,194","5,785","5,660","6,895","10,534","3,272"
4421,442190,44219002,2006,Portugal,336,"1,350","7,325","3,072","5,030","6,554","6,495",2,"4,755","4,430","6,682","2,435"
4421,442190,44219002,2006,Canada,"1,312",971,854,0,"1,350","1,416",536,"2,132",588,19,398,680
4421,442190,44219002,2006,Estados Unidos de America,"2,917",596,671,249,"3,873",962,146,"3,651",275,"2,401","2,725",68
4421,442190,44219002,2006,China (Repblica Popular de),0,0,0,20,53,20,0,0,42,30,0,89
4421,442190,44219002,2006,Italia,0,0,0,0,0,1,0,0,0,0,729,0
4421,442190,44219002,2006,Corea del Sur,0,0,0,0,0,120,0,0,0,0,0,0
4421,442190,44219002,2006,Sri Lanka (Repblica Democrtica Socialist,0,0,0,0,0,1,0,0,0,0,0,0
4421,442190,44219002,2006,Costa Rica (Repblica de),0,0,0,0,0,0,0,0,0,10,0,0
4421,442190,44219002,2006,Alemania (Repblica Federal de),0,0,0,0,0,0,0,0,0,0,0,0
4421,442190,44219002,2006,Espaa (Reino de),0,0,0,0,0,0,16,0,0,0,0,0
4421,442190,44219002,2006,Francia,0,0,0,0,0,2,0,0,0,0,0,0
4421,442190,44219002,2006,Indonesia (Repblica de),0,2,0,1,0,0,0,0,0,0,0,0
4421,442190,44219002,2006,India (Repblica de la),0,0,5,0,0,0,0,0,0,0,0,0
4421,442190,44219002,2006,Vietnam (Repblica Socialista de),0,0,0,0,0,0,0,0,0,5,0,0
4421,442190,44219002,2006,Tailandia (Reino de),0,0,0,0,0,0,0,0,0,0,0,0
4421,442190,44219002,2006,Taiwan (Taipe chino),0,0,0,0,0,0,0,0,0,0,0,0
4418,441820,44182001,2014,Total,"1,042,960","790,001","762,045","843,696","1,006,729","944,439","1,063,527","1,048,197","927,599","1,064,461","820,877","797,885"
4418,441820,44182001,2014,Estados Unidos de America,"810,634","661,535","631,190","741,350","732,072","771,241","931,459","936,793","712,294","773,610","556,983","625,310"
4418,441820,44182001,2014,China (Repblica Popular de),"95,287","80,475","96,314","49,365","91,657","106,984","114,990","75,131","70,581","137,269","88,444","138,835"
4418,441820,44182001,2014,Espaa (Reino de),165,147,"11,413","1,183","106,657","52,318","6,282","2,377","18,249","59,846","9,705","18,056"
4418,441820,44182001,2014,Italia,"94,202","12,206","3,614","39,493","37,786","11,282","3,154","7,161","115,935","87,355","94,027","3,143"
4418,441820,44182001,2014,Indonesia (Repblica de),"40,175","27,031",224,"5,970",0,350,"1,310","14,292","8,055",45,"8,605","7,454"
4418,441820,44182001,2014,India (Repblica de la),731,"1,441","2,985","1,577",0,"1,365","6,010","12,000",14,0,0,"3,681"
4418,441820,44182001,2014,Canada,0,0,0,"1,823","20,000",0,0,0,"1,187",800,"9,525","1,325"
4418,441820,44182001,2014,Dinamarca (Reino de),0,0,0,0,0,0,0,0,0,34,0,78
4418,441820,44182001,2014,Vietnam (Repblica Socialista de),720,0,0,0,0,0,0,0,0,0,0,0
4418,441820,44182001,2014,Francia,0,0,0,0,0,0,0,200,0,0,0,0
4418,441820,44182001,2014,Hong Kong (Teritorio de ),0,0,0,0,0,59,0,0,0,0,0,0
4418,441820,44182001,2014,Colombia (Repblica de),0,0,0,0,0,0,65,0,0,0,0,0
4418,441820,44182001,2014,Suiza,0,0,0,209,0,0,0,0,0,0,0,0
4418,441820,44182001,2014,Chile(Repblica de ),0,0,0,0,0,0,224,0,0,0,990,0
4418,441820,44182001,2014,Alemania (Repblica Federal de),0,0,0,115,450,0,0,0,4,7,0,0
4418,441820,44182001,2014,Bolivia (Repblica de),826,144,"8,200",756,0,648,0,0,0,0,0,0
4418,441820,44182001,2014,Brasil (Repblica Federativa del),139,20,"3,400",78,"3,720",0,30,108,334,"3,520",0,0
4418,441820,44182001,2014,Corea del Sur,0,0,0,"1,584","2,824",11,0,112,644,"1,972","1,426",0
4418,441820,44182001,2014,Marruecos (Reino de),0,0,78,112,0,180,0,0,0,0,0,0
4418,441820,44182001,2014,Polonia (Repblica Popular de),0,0,0,0,0,0,0,20,0,0,0,0
4418,441820,44182001,2014,Portugal,0,"7,000",893,0,"11,562",0,0,0,0,0,0,0
4418,441820,44182001,2014,Suecia (Reino de),0,0,0,80,0,0,0,0,0,0,0,0
4418,441820,44182001,2014,Turquia (Repblica de),0,0,0,0,0,0,0,0,0,0,"51,170",0
4418,441820,44182001,2014,Taiwan (Taipe chino),80,0,"3,731",0,0,0,0,0,300,0,0,0
4407,440710,44071001,2005,Total,"5,961","7,861","57,533","8,251","17,858","13,236","21,589","43,420","6,733","8,514","15,010","12,491"
4407,440710,44071001,2005,Estados Unidos de America,"2,642","4,709","53,248","5,725","15,038","8,135","18,748","37,855","4,998","4,965","12,363","8,336"
4407,440710,44071001,2005,Canada,"2,457","3,110","3,090","2,525","2,714","4,981","2,670","5,503","1,735","3,416","2,530","4,107"
4407,440710,44071001,2005,Chile(Repblica de ),860,0,0,0,105,69,97,0,0,99,0,47
4407,440710,44071001,2005,Alemania (Repblica Federal de),0,0,0,0,0,0,0,0,0,0,54,0
4407,440710,44071001,2005,Rusia antes U.R.S.S.,0,0,0,0,0,50,71,61,0,33,61,0
4407,440710,44071001,2005,Brasil (Repblica Federativa del),0,42,"1,194",0,0,0,0,0,0,0,0,0
4412,441231,44123199,2006,Total,0,0,0,0,0,0,0,0,0,0,0,0
4418,441810,44181001,2016,Total,"30,416","32,577","56,841","22,021","10,985","13,720","13,614","11,529","25,658","13,016","14,903","7,777"
4418,441810,44181001,2016,Estados Unidos de America,"2,728","7,076","28,172","8,787","10,042","13,101","11,611","10,198","19,248","9,394","7,100","6,603"
4418,441810,44181001,2016,China (Repblica Popular de),0,3,0,0,0,0,0,410,"5,425",125,35,233
4418,441810,44181001,2016,Espaa (Reino de),"2,938",0,0,163,0,0,120,0,1,"2,982",0,10
4418,441810,44181001,2016,India (Repblica de la),13,18,18,0,0,114,0,0,0,8,0,917
4418,441810,44181001,2016,Italia,"24,735","23,630","24,480",10,295,0,"1,620",256,0,50,0,13
4418,441810,44181001,2016,Polonia (Repblica Popular de),0,0,0,0,0,0,40,0,0,212,0,0
4418,441810,44181001,2016,Guatemala (Repblica de),0,0,0,0,0,0,0,0,0,0,7,0
4418,441810,44181001,2016,Alemania (Repblica Federal de),0,0,0,0,0,0,0,0,38,0,0,0
4418,441810,44181001,2016,Ecuador (Repblica de),0,0,0,0,0,0,0,0,0,0,700,0
4418,441810,44181001,2016,Bolivia (Repblica de),0,0,0,0,280,505,0,160,0,245,0,0
4418,441810,44181001,2016,Canada,0,0,0,17,0,0,222,0,0,0,0,0
4418,441810,44181001,2016,Chile(Repblica de ),0,"1,850","4,170","13,044",368,0,0,504,945,0,"7,061",0
4407,440722,44072299,2018,Total,0,0,0
4409,440920,44092099,2007,Total,"144,201","44,415","53,676","41,692","39,232","36,384","5,255",261,316,251,113,37
4409,440920,44092099,2007,China (Repblica Popular de),"4,305","2,288","2,222","7,891","9,439","2,141",178,0,0,251,113,37
4409,440920,44092099,2007,Alemania (Repblica Federal de),"29,012","8,155","23,947",135,"1,961",22,0,0,0,0,0,0
4409,440920,44092099,2007,Dinamarca (Reino de),0,0,5,0,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Espaa (Reino de),"4,317",82,0,0,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Guatemala (Repblica de),0,0,0,0,0,565,0,0,0,0,0,0
4409,440920,44092099,2007,Indonesia (Repblica de),0,0,478,0,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Italia,0,0,0,19,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Pases no identificados,0,0,0,0,0,4,0,0,0,0,0,0
4409,440920,44092099,2007,Malasia  (Federacin de),11,0,0,8,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Peru (Repblica del),"3,337","1,758","1,425","1,001",0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Polonia (Repblica Popular de),108,0,6,0,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Suecia (Reino de),0,0,0,115,0,19,0,0,0,0,0,0
4409,440920,44092099,2007,Taiwan (Taipe chino),0,0,213,0,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,Estados Unidos de America,"87,535","13,000","18,293","12,313","15,984","20,467","1,776",0,71,0,0,0
4409,440920,44092099,2007,Venezuela (Repblica de),161,"1,044",0,179,98,"1,782",0,0,0,0,0,0
4409,440920,44092099,2007,"Argentina, Repblica","1,142",0,114,445,0,"3,961",114,0,0,0,0,0
4409,440920,44092099,2007,Austria (Repblica de),0,0,0,350,0,0,0,0,0,0,0,0
4409,440920,44092099,2007,"Belgica, (Reino de)","8,484","1,092","2,100","4,053","1,520","2,794",0,0,0,0,0,0
4409,440920,44092099,2007,Bolivia (Repblica de),"2,415","2,028","1,830","1,207","2,193",0,0,0,0,0,0,0
4409,440920,44092099,2007,Brasil (Repblica Federativa del),"3,297","14,049","1,937","6,190","5,345","2,087","3,185",261,245,0,0,0
4409,440920,44092099,2007,Canada,72,917,"1,099","7,781","2,689","2,515",0,0,0,0,0,0
4409,440920,44092099,2007,Suiza,0,0,0,0,0,22,0,0,0,0,0,0
4412,441219,44121901,2007,Total,"12,793,811","12,543,505","13,714,109","11,603,493","13,804,811","10,503,265","744,046",0,0,0,0,0
4412,441219,44121901,2007,Austria (Repblica de),0,0,0,0,515,0,0,0,0,0,0,0
4412,441219,44121901,2007,Brasil (Repblica Federativa del),"425,440","738,559","1,130,520","407,638","532,845","303,586","98,800",0,0,0,0,0
4412,441219,44121901,2007,Canada,"269,094","292,540","403,194","365,233","649,226","455,813","74,861",0,0,0,0,0
4412,441219,44121901,2007,Chile(Repblica de ),"6,117,849","5,496,163","5,558,203","4,961,977","6,276,929","3,261,794","476,940",0,0,0,0,0
4412,441219,44121901,2007,China (Repblica Popular de),"1,105,171","607,814","307,601","231,134","576,476","139,336",490,0,0,0,0,0
4412,441219,44121901,2007,Alemania (Repblica Federal de),0,"2,571",0,0,0,960,0,0,0,0,0,0
4412,441219,44121901,2007,Espaa (Reino de),0,0,"10,918",0,0,0,0,0,0,0,0,0
4412,441219,44121901,2007,Finlandia (Repblica de),0,0,"19,413",0,0,0,0,0,0,0,0,0
4412,441219,44121901,2007,Indonesia (Repblica de),"1,655","7,500","8,812","25,043","9,090","3,000",0,0,0,0,0,0
4412,441219,44121901,2007,India (Repblica de la),"34,900",640,"18,765",119,0,0,0,0,0,0,0,0
